id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_19673,TATC,UICV,2025/5/6 17:50,2025/5/6 20:20,320,Aft_10128,147
Flt_19674,TATC,RERF,2025/5/6 13:30,2025/5/6 15:30,319,Aft_10071,123
Flt_19675,TPWY,TEEO,2025/5/6 14:50,2025/5/6 18:35,320,Aft_10109,209
Flt_19676,VYPF,STEC,2025/5/6 11:40,2025/5/6 14:10,320,Aft_10126,148
Flt_19677,RERF,TATC,2025/5/6 9:35,2025/5/6 11:45,320,Aft_10144,136
Flt_19678,MTLP,TPWY,2025/5/6 14:15,2025/5/6 16:55,320,Aft_10142,179
Flt_19679,TPWY,VYPF,2025/5/6 7:15,2025/5/6 10:40,320,Aft_10126,207
Flt_19680,CVBE,TATC,2025/5/6 15:45,2025/5/6 17:25,320,Aft_10141,91
Flt_19681,NJRH,CVBE,2025/5/6 13:25,2025/5/6 14:40,320,Aft_10141,66
Flt_19682,VYPF,TPWY,2025/5/6 20:15,2025/5/6 23:25,320,Aft_10015,208
Flt_19683,MWQR,VYPF,2025/5/6 16:40,2025/5/6 19:10,320,Aft_10015,128
Flt_19684,CVBE,NJRH,2025/5/6 11:05,2025/5/6 12:05,320,Aft_10141,63
Flt_19685,TPWY,MTLP,2025/5/6 10:05,2025/5/6 13:10,320,Aft_10142,175
Flt_19686,TATC,CVBE,2025/5/6 8:50,2025/5/6 10:20,320,Aft_10141,98
Flt_19687,TPWY,RERF,2025/5/6 17:55,2025/5/6 20:00,320,Aft_10142,112
Flt_19688,VYPF,MWQR,2025/5/6 13:20,2025/5/6 15:40,320,Aft_10015,147
Flt_19689,TPWY,VYPF,2025/5/6 9:05,2025/5/6 12:30,320,Aft_10015,212
Flt_19690,RARM,TPWY,2025/5/6 11:50,2025/5/6 13:50,320,Aft_10090,106
Flt_19691,XVFW,RTWL,2025/5/6 18:40,2025/5/6 22:25,320,Aft_10062,214
Flt_19692,EVBG,TATC,2025/5/6 20:50,2025/5/6 22:35,320,Aft_10144,94
Flt_19693,WGAC,XVFW,2025/5/6 15:40,2025/5/6 17:45,320,Aft_10062,125
Flt_19694,WUZI,TATC,2025/5/6 11:50,2025/5/6 14:50,319,Aft_10069,170
Flt_19695,RTWL,RTHW,2025/5/6 15:40,2025/5/6 18:05,320,Aft_10146,128
Flt_19696,TATC,WUZI,2025/5/6 7:40,2025/5/6 10:45,319,Aft_10133,196
Flt_19697,ILSH,EVBG,2025/5/6 17:55,2025/5/6 19:40,320,Aft_10144,94
Flt_19698,MTLP,TATC,2025/5/6 22:10,2025/5/7 0:45,320,Aft_10002,152
Flt_19699,TATC,RERF,2025/5/6 6:35,2025/5/6 8:35,320,Aft_10144,119
Flt_19700,EVBG,ILSH,2025/5/6 15:20,2025/5/6 17:05,320,Aft_10144,97
Flt_19701,TATC,MXYE,2025/5/6 7:05,2025/5/6 9:45,320,Aft_10002,159
Flt_19702,XVFW,TPWY,2025/5/6 16:25,2025/5/6 18:30,320,Aft_10154,136
Flt_19703,TATC,XVFW,2025/5/6 13:50,2025/5/6 15:35,320,Aft_10154,98
Flt_19704,TATC,EVBG,2025/5/6 12:55,2025/5/6 14:35,320,Aft_10144,92
Flt_19705,DHUW,RTWL,2025/5/6 20:50,2025/5/7 0:10,321,Aft_10061,202
Flt_19706,KAAO,TATC,2025/5/6 10:25,2025/5/6 12:20,319,Aft_10071,115
Flt_19707,UICV,DHUW,2025/5/6 18:00,2025/5/6 20:00,321,Aft_10061,123
Flt_19708,TATC,KAAO,2025/5/6 7:20,2025/5/6 9:30,319,Aft_10071,125
Flt_19709,TATC,MTLP,2025/5/6 18:45,2025/5/6 21:05,320,Aft_10002,132
Flt_19710,MXYE,TATC,2025/5/6 10:50,2025/5/6 13:25,320,Aft_10002,166
Flt_19711,XVFW,TATC,2025/5/6 10:25,2025/5/6 12:15,320,Aft_10154,112
Flt_19712,TPWY,XVFW,2025/5/6 6:55,2025/5/6 9:25,320,Aft_10154,137
Flt_19713,DHUW,UICV,2025/5/6 14:50,2025/5/6 16:55,321,Aft_10061,114
Flt_19714,WUZI,TATC,2025/5/6 20:15,2025/5/6 22:55,319,Aft_10069,162
Flt_19715,RTWL,DHUW,2025/5/6 10:35,2025/5/6 14:00,321,Aft_10061,195
Flt_19716,TATC,WUZI,2025/5/6 16:35,2025/5/6 19:30,319,Aft_10069,192
Flt_19717,BTTC,RRES,2025/5/6 18:20,2025/5/6 22:00,320,Aft_10011,217
Flt_19718,KCUC,RRES,2025/5/6 13:00,2025/5/6 15:20,319,Aft_10070,125
Flt_19719,RRES,KCUC,2025/5/6 9:50,2025/5/6 12:20,319,Aft_10070,140
Flt_19720,ENDP,RRES,2025/5/6 6:15,2025/5/6 8:55,319,Aft_10070,153
Flt_19721,RRES,BTTC,2025/5/6 13:00,2025/5/6 17:10,320,Aft_10011,241
Flt_19722,TEEO,ENDP,2025/5/6 16:05,2025/5/6 18:50,320,Aft_10156,169
Flt_19723,QMVH,TEEO,2025/5/6 13:40,2025/5/6 15:15,320,Aft_10156,89
Flt_19724,TEEO,QMVH,2025/5/6 10:55,2025/5/6 12:45,320,Aft_10156,92
Flt_19725,RTWL,RRES,2025/5/6 9:25,2025/5/6 11:50,320,Aft_10011,140
Flt_19726,ENDP,TEEO,2025/5/6 7:05,2025/5/6 9:55,320,Aft_10156,188
Flt_19727,XVFW,WGAC,2025/5/6 12:25,2025/5/6 14:30,320,Aft_10062,120
Flt_19728,RTWL,XVFW,2025/5/6 7:35,2025/5/6 11:15,320,Aft_10062,203
Flt_19729,NCJG,RTWL,2025/5/6 19:05,2025/5/6 21:40,320,Aft_10016,149
Flt_19730,VRYX,NCJG,2025/5/6 16:40,2025/5/6 18:05,320,Aft_10016,80
Flt_19731,NCJG,VRYX,2025/5/6 14:10,2025/5/6 15:45,320,Aft_10016,84
Flt_19732,RTWL,NCJG,2025/5/6 10:25,2025/5/6 13:10,320,Aft_10016,162
Flt_19733,RRES,RTWL,2025/5/6 23:20,2025/5/7 1:40,320,Aft_10011,132
Flt_19734,RRES,ENDP,2025/5/6 16:15,2025/5/6 18:25,319,Aft_10070,129
Flt_19735,XQWL,RTWL,2025/5/6 16:10,2025/5/6 18:25,320,Aft_10064,134
Flt_19736,RTWL,XQWL,2025/5/6 12:50,2025/5/6 15:10,320,Aft_10064,125
Flt_19737,VWSF,OWFY,2025/5/6 7:40,2025/5/6 9:40,320,Aft_10039,114
Flt_19738,VWSF,BTTC,2025/5/6 20:50,2025/5/7 1:05,320,Aft_10008,254
Flt_19739,RTWL,VWSF,2025/5/6 20:30,2025/5/7 0:25,320,Aft_10064,229
Flt_19740,BTTC,VWSF,2025/5/6 16:00,2025/5/6 19:45,320,Aft_10008,220
Flt_19741,VWSF,RTWL,2025/5/6 7:45,2025/5/6 11:45,320,Aft_10064,233
Flt_19742,JFEE,ENDP,2025/5/6 23:00,2025/5/7 0:50,320,Aft_10009,112
Flt_19743,RVYB,ENDP,2025/5/6 21:10,2025/5/6 23:50,320,Aft_10155,144
Flt_19744,ENDP,JFEE,2025/5/6 18:45,2025/5/6 21:10,320,Aft_10009,139
Flt_19745,ENDP,RVYB,2025/5/6 17:40,2025/5/6 20:25,320,Aft_10155,180
Flt_19746,JFEE,ENDP,2025/5/6 11:35,2025/5/6 13:40,321,Aft_10051,118
Flt_19747,ENDP,JFEE,2025/5/6 8:20,2025/5/6 10:30,321,Aft_10051,134
Flt_19748,RTHW,ENDP,2025/5/6 13:15,2025/5/6 16:15,320,Aft_10155,161
Flt_19749,OWFY,VWSF,2025/5/6 16:55,2025/5/6 18:55,320,Aft_10039,111
Flt_19750,CVBE,ENDP,2025/5/6 15:05,2025/5/6 17:40,320,Aft_10009,148
Flt_19751,ILSH,CVBE,2025/5/6 12:50,2025/5/6 14:20,320,Aft_10009,90
Flt_19752,ENDP,RTHW,2025/5/6 8:45,2025/5/6 11:45,320,Aft_10155,192
Flt_19753,RTHW,OWFY,2025/5/6 13:55,2025/5/6 16:10,320,Aft_10039,136
Flt_19754,TPWY,ENDP,2025/5/6 20:15,2025/5/6 23:35,320,Aft_10154,193
Flt_19755,OWFY,RTHW,2025/5/6 10:25,2025/5/6 12:45,320,Aft_10039,133
Flt_19756,CVBE,ILSH,2025/5/6 10:35,2025/5/6 12:05,320,Aft_10009,91
Flt_19757,ENDP,TPWY,2025/5/6 20:05,2025/5/6 22:55,320,Aft_10156,191
Flt_19758,ENDP,CVBE,2025/5/6 7:05,2025/5/6 9:50,320,Aft_10009,176
Flt_19759,CVBE,JFEE,2025/5/6 19:50,2025/5/6 22:00,321,Aft_10085,127
Flt_19760,JFEE,CVBE,2025/5/6 17:00,2025/5/6 19:05,321,Aft_10085,123
Flt_19761,WUZI,NCJG,2025/5/6 13:00,2025/5/6 15:05,319,Aft_10074,123
Flt_19762,NCJG,WUZI,2025/5/6 16:00,2025/5/6 18:55,319,Aft_10074,150
Flt_19763,NCJG,VIOC,2025/5/7 17:30,2025/5/7 18:00,319,Aft_10074,49
Flt_19764,VIOC,NCJG,2025/5/7 16:45,2025/5/7 17:15,319,Aft_10007,37
Flt_19765,WCBM,VIOC,2025/5/7 13:30,2025/5/7 16:30,320,Aft_10020,181
Flt_19766,RTHW,VIOC,2025/5/7 0:05,2025/5/7 1:30,320,Aft_10162,70
Flt_19769,VIOC,NEWP,2025/5/7 5:25,2025/5/7 5:50,320,Aft_10006,50
Flt_19770,VIOC,XKVP,2025/5/7 0:05,2025/5/7 2:00,321,Aft_10159,152
Flt_19771,VIOC,MTLP,2025/5/7 11:00,2025/5/7 13:50,321,Aft_10136,151
Flt_19772,MTLP,VIOC,2025/5/7 15:10,2025/5/7 18:20,321,Aft_10136,186
Flt_19773,MELK,VIOC,2025/5/7 20:30,2025/5/7 23:15,319,Aft_10123,165
Flt_19774,VIOC,MELK,2025/5/7 17:10,2025/5/7 19:45,319,Aft_10123,138
Flt_19775,APXN,VIOC,2025/5/7 10:25,2025/5/7 11:50,320,Aft_10151,91
Flt_19776,ENDP,APXN,2025/5/7 8:05,2025/5/7 9:40,320,Aft_10151,112
Flt_19777,AVSX,VIOC,2025/5/7 17:15,2025/5/7 20:15,320,Aft_10132,172
Flt_19778,APXN,ENDP,2025/5/7 20:20,2025/5/7 22:05,320,Aft_10151,103
Flt_19779,VIOC,APXN,2025/5/7 18:00,2025/5/7 19:35,320,Aft_10151,83
Flt_19780,VIOC,AVSX,2025/5/7 13:30,2025/5/7 16:15,320,Aft_10132,151
Flt_19781,EJGL,VIOC,2025/5/7 20:00,2025/5/7 21:55,320,Aft_10145,118
Flt_19782,VIOC,EJGL,2025/5/7 17:10,2025/5/7 19:10,320,Aft_10145,115
Flt_19783,VIOC,LCDP,2025/5/7 13:05,2025/5/7 17:25,320,Aft_10098,256
Flt_19784,LCDP,VIOC,2025/5/7 18:10,2025/5/7 22:20,320,Aft_10098,233
Flt_19786,NCJG,BTTC,2025/5/7 11:25,2025/5/7 14:40,320,Aft_10014,212
Flt_19787,ENDP,NCJG,2025/5/7 7:55,2025/5/7 10:40,320,Aft_10014,170
Flt_19788,NCJG,ENDP,2025/5/7 20:40,2025/5/7 23:30,320,Aft_10014,145
Flt_19789,BTTC,NCJG,2025/5/7 16:15,2025/5/7 19:30,320,Aft_10014,190
Flt_19790,HXHL,SLPJ,2025/5/7 20:05,2025/5/7 21:50,320,Aft_10005,120
Flt_19791,DQUC,HXHL,2025/5/7 17:00,2025/5/7 19:00,320,Aft_10005,124
Flt_19792,HXHL,DQUC,2025/5/7 13:50,2025/5/7 16:00,320,Aft_10005,131
Flt_19793,SLPJ,HXHL,2025/5/7 11:10,2025/5/7 13:00,320,Aft_10005,109
Flt_19794,FDOQ,RTHW,2025/5/7 13:10,2025/5/7 16:05,320,Aft_10017,177
Flt_19795,RTHW,FDOQ,2025/5/7 9:05,2025/5/7 12:00,320,Aft_10017,160
Flt_19796,XVFW,RTHW,2025/5/7 14:00,2025/5/7 17:00,320,Aft_10057,184
Flt_19797,RTHW,XVFW,2025/5/7 9:55,2025/5/7 13:10,320,Aft_10057,173
Flt_19798,AICJ,RTHW,2025/5/7 11:30,2025/5/7 14:35,320,Aft_10076,184
Flt_19799,RTHW,AICJ,2025/5/7 7:50,2025/5/7 10:40,320,Aft_10076,162
Flt_19800,EVBG,ENDP,2025/5/7 18:35,2025/5/7 21:20,321,Aft_10022,147
Flt_19801,ENDP,EVBG,2025/5/7 15:00,2025/5/7 17:50,321,Aft_10022,175
Flt_19802,SLPJ,ENDP,2025/5/7 19:35,2025/5/7 22:05,320,Aft_10154,141
Flt_19803,ENDP,SLPJ,2025/5/7 7:40,2025/5/7 10:35,320,Aft_10154,161
Flt_19804,VYPF,RRES,2025/5/7 10:25,2025/5/7 12:45,320,Aft_10088,152
Flt_19805,RRES,VYPF,2025/5/7 7:00,2025/5/7 9:35,320,Aft_10088,136
Flt_19806,VYPF,VIOC,2025/5/7 16:30,2025/5/7 19:05,320,Aft_10028,173
Flt_19807,VIOC,VYPF,2025/5/7 12:45,2025/5/7 15:35,320,Aft_10028,158
Flt_19808,RTHW,MXYE,2025/5/7 21:40,2025/5/7 23:40,320,Aft_10116,120
Flt_19809,ZWFQ,SLPJ,2025/5/7 6:45,2025/5/7 10:00,321,Aft_10158,199
Flt_19810,SLPJ,ZWFQ,2025/5/7 2:05,2025/5/7 5:15,321,Aft_10158,237
Flt_19813,YTYE,VIOC,2025/5/7 3:40,2025/5/7 8:25,320,Aft_10004,266
Flt_19814,XKVP,DQAR,2025/5/7 17:00,2025/5/7 18:55,321,Aft_10159,127
Flt_19815,WLTU,XKVP,2025/5/7 10:55,2025/5/7 14:15,321,Aft_10159,201
Flt_19816,VIOC,GDHI,2025/5/7 11:30,2025/5/7 13:50,321,Aft_10019,135
Flt_19817,XKVP,WLTU,2025/5/7 6:00,2025/5/7 8:55,321,Aft_10159,170
Flt_19818,DQAR,XKVP,2025/5/7 21:05,2025/5/7 23:40,321,Aft_10159,152
Flt_19820,GDHI,VIOC,2025/5/7 11:50,2025/5/7 14:25,321,Aft_10040,159
Flt_19826,VIOC,GDHI,2025/5/7 8:15,2025/5/7 10:35,321,Aft_10040,137
Flt_19828,STGW,VIOC,2025/5/7 20:50,2025/5/7 23:40,321,Aft_10096,166
Flt_19830,VIOC,GDHI,2025/5/7 18:30,2025/5/7 21:00,321,Aft_10046,136
Flt_19832,GDHI,VIOC,2025/5/7 18:50,2025/5/7 21:30,320,Aft_10001,156
Flt_19833,VIOC,GDHI,2025/5/7 15:00,2025/5/7 17:35,320,Aft_10001,137
Flt_19836,GDHI,VIOC,2025/5/7 14:50,2025/5/7 17:25,321,Aft_10019,159
Flt_19837,VIOC,STGW,2025/5/7 6:40,2025/5/7 9:25,321,Aft_10037,144
Flt_19838,MTLP,VIOC,2025/5/7 11:55,2025/5/7 14:55,321,Aft_10013,199
Flt_19839,AHZP,VIOC,2025/5/7 17:20,2025/5/7 19:35,321,Aft_10048,144
Flt_19840,AICJ,VIOC,2025/5/7 17:55,2025/5/7 20:45,321,Aft_10045,184
Flt_19842,VIOC,MTLP,2025/5/7 8:00,2025/5/7 10:45,321,Aft_10013,158
Flt_19843,STGW,VIOC,2025/5/7 18:20,2025/5/7 21:10,321,Aft_10037,168
Flt_19844,VIOC,AICJ,2025/5/7 14:15,2025/5/7 17:05,321,Aft_10045,156
Flt_19845,RRES,MTLP,2025/5/7 7:15,2025/5/7 9:40,321,Aft_10078,142
Flt_19846,VIOC,FDOQ,2025/5/7 19:15,2025/5/7 21:35,321,Aft_10085,137
Flt_19847,XVFW,VIOC,2025/5/7 8:35,2025/5/7 11:15,321,Aft_10042,152
Flt_19849,RRES,MTLP,2025/5/7 18:05,2025/5/7 20:50,320,Aft_10026,138
Flt_19850,VIOC,XVFW,2025/5/7 20:40,2025/5/7 22:45,321,Aft_10048,131
Flt_19851,STGW,VIOC,2025/5/7 12:45,2025/5/7 15:30,321,Aft_10046,170
Flt_19852,MTLP,VIOC,2025/5/7 19:20,2025/5/7 22:25,321,Aft_10033,195
Flt_19853,VIOC,STGW,2025/5/7 17:20,2025/5/7 19:45,321,Aft_10096,141
Flt_19854,MTLP,RRES,2025/5/7 18:55,2025/5/7 22:00,321,Aft_10050,169
Flt_19855,XVFW,VIOC,2025/5/7 16:30,2025/5/7 19:05,320,Aft_10141,152
Flt_19856,VIOC,STGW,2025/5/7 14:45,2025/5/7 17:15,321,Aft_10037,140
Flt_19857,VIOC,MTLP,2025/5/7 15:15,2025/5/7 18:05,321,Aft_10033,156
Flt_19858,RRES,MTLP,2025/5/7 15:00,2025/5/7 17:35,321,Aft_10050,140
Flt_19859,VIOC,XVFW,2025/5/7 13:20,2025/5/7 15:30,320,Aft_10141,133
Flt_19860,MTLP,VIOC,2025/5/7 13:10,2025/5/7 16:25,321,Aft_10055,197
Flt_19861,VIOC,STGW,2025/5/7 9:00,2025/5/7 11:35,321,Aft_10046,143
Flt_19862,MTLP,RRES,2025/5/7 11:05,2025/5/7 13:50,321,Aft_10078,171
Flt_19863,XVFW,VIOC,2025/5/7 11:40,2025/5/7 14:10,321,Aft_10033,157
Flt_19864,VIOC,MTLP,2025/5/7 9:00,2025/5/7 11:50,321,Aft_10055,157
Flt_19865,STGW,VIOC,2025/5/7 10:40,2025/5/7 13:30,321,Aft_10037,168
Flt_19866,VIOC,XVFW,2025/5/7 8:15,2025/5/7 10:30,321,Aft_10033,136
Flt_19867,VIOC,AHZP,2025/5/7 14:15,2025/5/7 16:30,321,Aft_10048,121
Flt_19870,WCBM,VIOC,2025/5/7 19:55,2025/5/7 23:05,321,Aft_10032,181
Flt_19871,VIOC,VWSF,2025/5/7 13:30,2025/5/7 16:15,321,Aft_10031,152
Flt_19873,VIOC,VWSF,2025/5/7 18:30,2025/5/7 21:15,321,Aft_10019,150
Flt_19874,VIOC,WCBM,2025/5/7 15:50,2025/5/7 18:35,321,Aft_10032,153
Flt_19875,RRES,MXYE,2025/5/7 13:00,2025/5/7 15:20,320,Aft_10091,120
Flt_19878,VWSF,VIOC,2025/5/7 19:45,2025/5/7 22:25,321,Aft_10023,168
Flt_19879,WCBM,VIOC,2025/5/7 12:10,2025/5/7 15:05,320,Aft_10146,181
Flt_19881,VIOC,EFSS,2025/5/7 17:55,2025/5/7 20:45,321,Aft_10148,143
Flt_19883,VIOC,WCBM,2025/5/7 8:15,2025/5/7 10:50,320,Aft_10146,155
Flt_19884,AVSX,VIOC,2025/5/7 11:55,2025/5/7 14:55,320,Aft_10029,182
Flt_19885,VIOC,VWTX,2025/5/7 10:55,2025/5/7 12:20,321,Aft_10023,67
Flt_19886,ENDP,VIOC,2025/5/7 9:00,2025/5/7 12:00,319,Aft_10070,184
Flt_19887,VIOC,AVSX,2025/5/7 8:05,2025/5/7 10:50,320,Aft_10029,159
Flt_19888,VWSF,VIOC,2025/5/7 6:55,2025/5/7 9:50,321,Aft_10023,168
Flt_19890,VIOC,ENDP,2025/5/7 18:20,2025/5/7 21:00,320,Aft_10140,145
Flt_19891,VIOC,JZAO,2025/5/7 18:35,2025/5/7 21:05,321,Aft_10055,149
Flt_19892,VWSF,VIOC,2025/5/7 7:45,2025/5/7 10:25,321,Aft_10019,164
Flt_19893,VIOC,VWSF,2025/5/7 15:30,2025/5/7 18:10,321,Aft_10023,150
Flt_19894,JZAO,VIOC,2025/5/7 9:55,2025/5/7 12:50,321,Aft_10045,179
Flt_19895,ENDP,VIOC,2025/5/7 19:35,2025/5/7 22:25,321,Aft_10042,182
Flt_19897,VWTX,VIOC,2025/5/7 13:15,2025/5/7 14:25,321,Aft_10023,63
Flt_19898,VIOC,JZAO,2025/5/7 6:05,2025/5/7 8:40,321,Aft_10045,149
Flt_19899,VIOC,ENDP,2025/5/7 15:35,2025/5/7 18:15,321,Aft_10042,147
Flt_19900,VWSF,VIOC,2025/5/7 17:40,2025/5/7 20:30,321,Aft_10031,169
Flt_19901,STEC,VIOC,2025/5/7 20:35,2025/5/7 23:05,320,Aft_10146,139
Flt_19902,RRES,VWSF,2025/5/7 7:15,2025/5/7 9:40,321,Aft_10050,142
Flt_19903,RRES,MXYE,2025/5/7 7:10,2025/5/7 9:10,321,Aft_10068,116
Flt_19904,VIOC,DQUC,2025/5/7 6:40,2025/5/7 9:10,321,Aft_10032,151
Flt_19905,VIOC,STEC,2025/5/7 17:00,2025/5/7 19:25,320,Aft_10146,134
Flt_19906,KYFK,VIOC,2025/5/7 10:00,2025/5/7 11:50,321,Aft_10131,116
Flt_19907,SOBS,VIOC,2025/5/7 9:55,2025/5/7 12:10,320,Aft_10001,130
Flt_19909,VIOC,SOBS,2025/5/7 7:15,2025/5/7 9:10,320,Aft_10001,121
Flt_19911,VIOC,KYFK,2025/5/7 6:55,2025/5/7 8:40,321,Aft_10131,110
Flt_19912,MXYE,RRES,2025/5/7 19:55,2025/5/7 22:10,321,Aft_10068,133
Flt_19913,DHUW,VIOC,2025/5/7 16:05,2025/5/7 18:10,321,Aft_10085,128
Flt_19914,RRES,VWSF,2025/5/7 17:10,2025/5/7 19:50,320,Aft_10093,145
Flt_19915,RRES,MXYE,2025/5/7 16:45,2025/5/7 18:50,321,Aft_10068,119
Flt_19916,VIOC,DHUW,2025/5/7 13:15,2025/5/7 15:15,321,Aft_10085,114
Flt_19917,VWSF,RRES,2025/5/7 18:45,2025/5/7 21:30,321,Aft_10078,161
Flt_19918,MXYE,RRES,2025/5/7 16:30,2025/5/7 18:45,320,Aft_10091,137
Flt_19920,ORXC,VWSF,2025/5/7 20:45,2025/5/7 22:55,320,Aft_10057,128
Flt_19921,RTHW,ORXC,2025/5/7 18:05,2025/5/7 19:55,320,Aft_10057,102
Flt_19922,RRES,VWSF,2025/5/7 15:00,2025/5/7 17:30,321,Aft_10078,144
Flt_19923,DQUC,VIOC,2025/5/7 20:25,2025/5/7 23:20,319,Aft_10070,172
Flt_19924,VIOC,DQUC,2025/5/7 16:35,2025/5/7 19:15,319,Aft_10070,153
Flt_19925,ORXC,RTHW,2025/5/7 10:10,2025/5/7 11:40,320,Aft_10064,97
Flt_19926,VWSF,RRES,2025/5/7 10:55,2025/5/7 13:40,321,Aft_10050,157
Flt_19927,VWSF,ORXC,2025/5/7 6:40,2025/5/7 9:20,320,Aft_10064,145
Flt_19928,JVVZ,VIOC,2025/5/7 18:40,2025/5/7 21:05,319,Aft_10105,165
Flt_19929,MXYE,RRES,2025/5/7 10:25,2025/5/7 12:45,321,Aft_10068,134
Flt_19930,DQUC,VIOC,2025/5/7 10:20,2025/5/7 13:15,321,Aft_10032,172
Flt_19931,VIOC,JFEE,2025/5/7 16:40,2025/5/7 19:10,321,Aft_10003,144
Flt_19932,VIOC,SLPJ,2025/5/7 18:00,2025/5/7 20:00,321,Aft_10065,108
Flt_19933,VIOC,XQWL,2025/5/7 17:00,2025/5/7 18:55,321,Aft_10013,108
Flt_19934,JFEE,RRES,2025/5/7 6:55,2025/5/7 9:05,321,Aft_10047,121
Flt_19935,JFEE,VIOC,2025/5/7 10:35,2025/5/7 12:50,321,Aft_10048,136
Flt_19937,XQWL,VIOC,2025/5/7 10:55,2025/5/7 13:05,319,Aft_10007,112
Flt_19938,RRES,JFEE,2025/5/7 21:05,2025/5/7 22:55,321,Aft_10054,123
Flt_19939,VIOC,JFEE,2025/5/7 7:00,2025/5/7 9:20,321,Aft_10048,143
Flt_19940,VIOC,AXWS,2025/5/7 20:20,2025/5/7 22:45,320,Aft_10079,147
Flt_19941,VIOC,XQWL,2025/5/7 8:00,2025/5/7 9:55,319,Aft_10007,109
Flt_19942,JFEE,VIOC,2025/5/7 9:20,2025/5/7 11:40,321,Aft_10085,140
Flt_19943,MXYE,VIOC,2025/5/7 8:20,2025/5/7 10:40,321,Aft_10066,154
Flt_19944,UDGM,VIOC,2025/5/7 21:35,2025/5/7 23:55,320,Aft_10056,146
Flt_19945,JFEE,RRES,2025/5/7 13:35,2025/5/7 15:35,321,Aft_10047,123
Flt_19946,VIOC,VWTX,2025/5/7 16:15,2025/5/7 17:30,320,Aft_10027,66
Flt_19947,RRES,JFEE,2025/5/7 10:20,2025/5/7 12:25,321,Aft_10047,124
Flt_19948,VIOC,JFEE,2025/5/7 13:00,2025/5/7 15:35,319,Aft_10133,146
Flt_19949,VIOC,UDGM,2025/5/7 18:15,2025/5/7 20:40,320,Aft_10056,133
Flt_19950,JFEE,VIOC,2025/5/7 14:15,2025/5/7 16:35,321,Aft_10065,142
Flt_19951,STEC,VIOC,2025/5/7 12:50,2025/5/7 15:10,320,Aft_10027,142
Flt_19952,NDUJ,VIOC,2025/5/7 19:45,2025/5/7 21:55,320,Aft_10029,121
Flt_19953,JFEE,RRES,2025/5/7 16:05,2025/5/7 18:20,321,Aft_10063,121
Flt_19954,VIOC,STEC,2025/5/7 9:35,2025/5/7 11:50,320,Aft_10027,135
Flt_19955,RRES,JFEE,2025/5/7 13:05,2025/5/7 15:00,321,Aft_10063,122
Flt_19956,VIOC,JFEE,2025/5/7 10:40,2025/5/7 12:55,321,Aft_10065,145
Flt_19957,VWTX,VIOC,2025/5/7 7:30,2025/5/7 8:30,320,Aft_10027,63
Flt_19958,VIOC,NDUJ,2025/5/7 16:55,2025/5/7 18:45,320,Aft_10029,110
Flt_19959,JFEE,VIOC,2025/5/7 20:25,2025/5/7 23:00,321,Aft_10003,139
Flt_19960,SLPJ,VIOC,2025/5/7 21:05,2025/5/7 22:55,321,Aft_10065,111
Flt_19961,XQWL,VIOC,2025/5/7 20:05,2025/5/7 21:55,321,Aft_10013,110
Flt_19962,RTWL,VIOC,2025/5/7 21:15,2025/5/7 23:40,320,Aft_10087,153
Flt_19963,RRES,WUZI,2025/5/7 6:45,2025/5/7 9:30,319,Aft_10103,167
Flt_19964,VIOC,MXYE,2025/5/7 11:45,2025/5/7 14:15,321,Aft_10066,139
Flt_19965,RTHW,VIOC,2025/5/7 14:25,2025/5/7 16:05,321,Aft_10096,79
Flt_19966,MXYE,VIOC,2025/5/7 10:20,2025/5/7 12:40,321,Aft_10075,149
Flt_19967,KCUC,VIOC,2025/5/7 9:40,2025/5/7 11:40,319,Aft_10133,101
Flt_19969,VIOC,MXYE,2025/5/7 6:30,2025/5/7 9:00,321,Aft_10075,135
Flt_19970,WUZI,VIOC,2025/5/7 11:50,2025/5/7 14:05,319,Aft_10124,117
Flt_19971,DTEM,VIOC,2025/5/7 9:25,2025/5/7 11:05,320,Aft_10028,90
Flt_19972,VIOC,DTEM,2025/5/7 6:40,2025/5/7 8:25,320,Aft_10028,87
Flt_19973,WUZI,VIOC,2025/5/7 19:50,2025/5/7 21:55,319,Aft_10124,117
Flt_19974,VIOC,WUZI,2025/5/7 8:20,2025/5/7 10:40,319,Aft_10124,146
Flt_19976,VIOC,WUZI,2025/5/7 16:15,2025/5/7 18:25,319,Aft_10124,147
Flt_19980,WUZI,RRES,2025/5/7 19:40,2025/5/7 22:10,319,Aft_10007,145
Flt_19982,RRES,WUZI,2025/5/7 9:05,2025/5/7 11:50,319,Aft_10074,168
Flt_19984,VIOC,RTHW,2025/5/7 21:55,2025/5/7 23:25,320,Aft_10020,81
Flt_19985,WUZI,RRES,2025/5/7 10:20,2025/5/7 12:40,319,Aft_10103,144
Flt_19986,WGAC,VIOC,2025/5/7 12:00,2025/5/7 16:15,321,Aft_10148,254
Flt_19987,VIOC,WGAC,2025/5/7 7:15,2025/5/7 10:55,321,Aft_10148,218
Flt_19988,VIOC,BTTC,2025/5/7 8:30,2025/5/7 11:55,320,Aft_10056,218
Flt_19989,TYHI,RTHW,2025/5/7 17:40,2025/5/7 20:35,320,Aft_10116,178
Flt_19991,UICV,TYHI,2025/5/7 14:40,2025/5/7 16:50,320,Aft_10116,120
