id,flightNo,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_110488,OM8566,DYUE,NLLA,2025/6/3 19:40,2025/6/3 22:05,738,Aft_10206,146
Flt_110490,OM8947,AAHN,VOXP,2025/6/4 7:20,2025/6/4 9:00,7M8,Aft_10445,98
Flt_110491,OM8947,VOXP,MPYS,2025/6/4 10:00,2025/6/4 12:00,7M8,Aft_10445,111
Flt_110736,OM8840,KREM,EYWR,2025/6/2 17:25,2025/6/2 19:30,738,Aft_10353,118
Flt_110739,OM8407,DOMU,VGVC,2025/6/2 7:10,2025/6/2 9:40,738,Aft_10212,143
Flt_110740,OM8440,VGVC,HZPW,2025/6/2 11:15,2025/6/2 13:25,738,Aft_10212,128
Flt_110741,OM8456,YITW,HZPW,2025/6/2 21:05,2025/6/3 0:15,738,Aft_10252,150
Flt_110742,OM8404,KKME,DOMU,2025/6/2 11:10,2025/6/2 13:35,738,Aft_10457,134
Flt_110743,OM8138,HZPW,OETZ,2025/6/2 20:10,2025/6/2 23:00,738,Aft_10405,161
Flt_110744,OM8236,OXSQ,HZPW,2025/6/2 11:00,2025/6/2 12:35,738,Aft_10354,84
Flt_110747,OM8540,VOXP,DOMU,2025/6/2 12:30,2025/6/2 14:20,7M8,Aft_10150,106
Flt_110748,OM8113,AAHN,NLLA,2025/6/2 9:45,2025/6/2 12:40,738,Aft_10520,164
Flt_110749,OM8278,FVJZ,AAHN,2025/6/2 21:25,2025/6/3 0:05,738,Aft_10520,150
Flt_110753,OM8092,HUYM,OXSQ,2025/6/2 16:05,2025/6/2 17:50,738,Aft_10381,113
Flt_110754,OM8506,GLHV,OXSQ,2025/6/2 21:55,2025/6/2 23:45,738,Aft_10381,118
Flt_110755,OM8461,HZPW,KKME,2025/6/2 7:35,2025/6/2 10:10,738,Aft_10325,168
Flt_110756,OM8487,HZPW,KKME,2025/6/2 17:10,2025/6/2 19:50,738,Aft_10382,168
Flt_110758,OM8339,NLLA,PNNF,2025/6/2 17:00,2025/6/2 20:05,738,Aft_10509,198
Flt_110762,OM8126,OETZ,DOMU,2025/6/2 12:35,2025/6/2 15:25,738,Aft_10329,166
Flt_110763,OM8406,XLHA,DOMU,2025/6/2 12:10,2025/6/2 14:45,7M8,Aft_10259,140
Flt_110773,OM8071,HZPW,BBZB,2025/6/2 8:10,2025/6/2 10:50,738,Aft_10460,134
Flt_110774,OM8151,DOMU,MPYS,2025/6/2 8:10,2025/6/2 11:00,738,Aft_10219,162
Flt_110779,OM8555,NLLA,YAFY,2025/6/2 17:30,2025/6/2 19:35,738,Aft_10220,123
Flt_110788,OM8328,OXSQ,NLLA,2025/6/2 8:50,2025/6/2 11:20,738,Aft_10497,137
Flt_110789,OM8625,OXSQ,YITW,2025/6/2 16:05,2025/6/2 18:00,738,Aft_10497,115
Flt_110790,OM8369,EYWR,NBCQ,2025/6/2 19:00,2025/6/2 21:10,738,Aft_10386,144
Flt_110795,OM8649,HZPW,FTVG,2025/6/3 14:15,2025/6/3 17:40,738,Aft_10267,213
Flt_110800,OM8479,HZPW,XLHA,2025/6/4 16:10,2025/6/4 19:05,7M8,Aft_10362,196
Flt_110804,OM8072,BBZB,HZPW,2025/6/3 19:15,2025/6/3 21:25,738,Aft_10433,140
Flt_110830,OM8609,AAHN,VGVC,2025/6/4 16:35,2025/6/4 19:00,738,Aft_10392,148
Flt_110832,OM879,HZPW,SJQD,2025/6/3 8:45,2025/6/3 10:25,738,Aft_10466,89
Flt_110833,OM8761,EYWR,VHLB,2025/6/3 17:05,2025/6/3 20:00,738,Aft_10276,171
Flt_110838,OM8121,HIUP,LFOL,2025/6/4 10:45,2025/6/4 13:10,738,Aft_10300,127
Flt_110839,OM8537,HZPW,QUIP,2025/6/4 19:50,2025/6/4 21:30,738,Aft_10438,89
Flt_110840,OM8038,HEJY,EYWR,2025/6/3 19:00,2025/6/3 22:30,738,Aft_10188,195
Flt_110841,OM8321,EYWR,UXVH,2025/6/3 6:55,2025/6/3 10:05,738,Aft_10517,181
Flt_110845,OM839,DOMU,HEXD,2025/6/4 13:50,2025/6/4 16:55,738,Aft_10413,172
Flt_110846,OM8077,HZPW,VOXP,2025/6/4 13:05,2025/6/4 14:30,738,Aft_10360,86
Flt_110847,OM8672,NVMB,HZPW,2025/6/4 17:30,2025/6/4 19:20,738,Aft_10438,93
Flt_110848,OM8363,AAHN,XLOC,2025/6/3 7:00,2025/6/3 9:15,7M8,Aft_10310,136
Flt_110849,OM8256,FGIR,EYWR,2025/6/3 19:55,2025/6/3 22:45,738,Aft_10396,153
Flt_110852,OM8637,DOMU,KREM,2025/6/4 20:15,2025/6/4 22:05,73G,Aft_10182,117
Flt_110853,OM8097,VOXP,HEJY,2025/6/3 21:15,2025/6/3 23:55,738,Aft_10397,164
Flt_110854,OM8682,NVMB,DOMU,2025/6/3 15:00,2025/6/3 16:20,738,Aft_10191,77
Flt_110855,OM8532,YAFY,LLZL,2025/6/3 10:55,2025/6/3 13:55,738,Aft_10492,195
Flt_110856,OM8871,VWIM,QGSX,2025/6/3 9:15,2025/6/3 11:30,738,Aft_10439,137
Flt_110857,OM8577,AAHN,GLHV,2025/6/4 8:10,2025/6/4 9:50,738,Aft_10480,90
Flt_110858,OM8334,OXSQ,DOMU,2025/6/3 13:15,2025/6/3 14:50,738,Aft_10482,90
Flt_110860,OM8043,VWIM,EYWR,2025/6/4 6:35,2025/6/4 8:40,738,Aft_10470,114
Flt_110862,OM8377,GLHV,VWIM,2025/6/4 13:55,2025/6/4 16:20,7M8,Aft_10346,149
Flt_110863,OM8568,GLHV,DOMU,2025/6/3 14:10,2025/6/3 16:05,738,Aft_10494,113
Flt_110869,OM8580,GLHV,AAHN,2025/6/4 17:15,2025/6/4 19:00,7M8,Aft_10524,102
Flt_110871,OM8317,GLHV,VWIM,2025/6/4 15:30,2025/6/4 18:20,7M8,Aft_10531,149
Flt_110872,OM8272,FVJZ,HZPW,2025/6/3 21:20,2025/6/3 23:50,738,Aft_10240,149
Flt_110874,OM8097,VOXP,HEJY,2025/6/4 21:15,2025/6/4 23:55,738,Aft_10198,164
Flt_110875,OM893,DOMU,XHFE,2025/6/4 9:10,2025/6/4 12:25,738,Aft_10199,190
Flt_110876,OM8365,OETZ,VWIM,2025/6/4 15:25,2025/6/4 18:40,738,Aft_10349,200
Flt_110880,OM8774,FXGB,OXSQ,2025/6/3 13:20,2025/6/3 15:20,738,Aft_10232,118
Flt_110881,OM8137,OETZ,HZPW,2025/6/3 7:30,2025/6/3 9:50,738,Aft_10375,151
Flt_110882,OM8821,HZPW,ZDHU,2025/6/3 10:55,2025/6/3 12:35,738,Aft_10375,86
Flt_110883,OM8822,ZDHU,HZPW,2025/6/3 21:55,2025/6/3 23:30,738,Aft_10375,91
Flt_110884,OM8160,LFOL,ZJCG,2025/6/3 19:15,2025/6/3 21:00,73G,Aft_10400,85
Flt_110889,OM8706,KROP,DOMU,2025/6/4 19:40,2025/6/4 23:50,738,Aft_10513,247
Flt_110890,OM8189,HZPW,VOXP,2025/6/3 7:40,2025/6/3 9:30,738,Aft_10444,86
Flt_110895,OM8379,OETZ,VWIM,2025/6/4 7:25,2025/6/4 10:45,7M8,Aft_10528,200
Flt_110896,OM8482,VGVC,OETZ,2025/6/4 20:35,2025/6/4 23:40,7M8,Aft_10528,174
Flt_110897,OM8059,AAHN,EYWR,2025/6/3 11:10,2025/6/3 12:40,738,Aft_10249,87
Flt_111102,OM8681,DOMU,NVMB,2025/6/2 12:25,2025/6/2 14:00,738,Aft_10322,85
Flt_111106,OM8452,XLHA,EYWR,2025/6/2 18:00,2025/6/2 20:50,738,Aft_10145,156
Flt_111107,OM8573,DOMU,UFCB,2025/6/2 17:50,2025/6/2 19:00,738,Aft_10406,56
Flt_111108,OM8574,UFCB,DOMU,2025/6/2 20:00,2025/6/2 21:15,738,Aft_10406,60
Flt_111112,OM8134,OETZ,OXSQ,2025/6/2 11:05,2025/6/2 13:45,738,Aft_10254,147
Flt_111113,OM8305,DOMU,PNNF,2025/6/2 7:30,2025/6/2 9:05,73G,Aft_10148,96
Flt_111114,OM8160,LFOL,ZJCG,2025/6/2 19:15,2025/6/2 21:00,73G,Aft_10148,85
Flt_111118,OM8861,AAHN,YITW,2025/6/2 7:40,2025/6/2 10:40,738,Aft_10425,185
Flt_111122,OM8551,OETZ,GLHV,2025/6/2 20:00,2025/6/2 21:55,738,Aft_10257,110
Flt_111123,OM8607,DOMU,OXSQ,2025/6/2 9:15,2025/6/2 11:00,738,Aft_10473,102
Flt_111124,OM8608,OXSQ,DOMU,2025/6/2 17:05,2025/6/2 18:40,738,Aft_10473,90
Flt_111132,OM8260,LLZL,DOMU,2025/6/2 12:40,2025/6/2 15:45,7M8,Aft_10534,183
Flt_111133,OM8252,SFRI,HZPW,2025/6/2 17:10,2025/6/2 19:15,7M8,Aft_10511,125
Flt_111137,OM8556,YAFY,NLLA,2025/6/2 20:45,2025/6/2 22:55,738,Aft_10220,136
Flt_111138,OM8454,KKME,NLLA,2025/6/2 15:45,2025/6/2 18:10,7M8,Aft_10221,142
Flt_111139,OM895,DOMU,VDBQ,2025/6/2 14:50,2025/6/2 18:00,738,Aft_10149,193
Flt_111140,OM838,NYOP,DOMU,2025/6/2 0:30,2025/6/2 6:20,7M8,Aft_10162,315
Flt_111141,OM8478,KKME,EYWR,2025/6/2 17:30,2025/6/2 20:05,738,Aft_10297,126
Flt_111142,OM835,HZPW,HEXD,2025/6/2 8:35,2025/6/2 11:20,738,Aft_10166,160
Flt_111145,OM844,KDAP,DOMU,2025/6/2 2:50,2025/6/2 6:15,738,Aft_10406,183
Flt_111146,OM8096,WKDC,YAFY,2025/6/2 16:00,2025/6/2 18:45,738,Aft_10263,147
Flt_111148,OM8035,OXSQ,VOXP,2025/6/4 14:45,2025/6/4 16:15,738,Aft_10265,88
Flt_111149,OM8792,VUWJ,HZPW,2025/6/4 21:50,2025/6/5 0:05,738,Aft_10437,113
Flt_111161,OM8552,GLHV,OETZ,2025/6/3 21:50,2025/6/3 23:55,738,Aft_10301,131
Flt_111170,OM868,NYOP,DOMU,2025/6/3 14:35,2025/6/3 20:05,7M8,Aft_10269,315
Flt_111173,OM8729,HZPW,VCAC,2025/6/3 17:10,2025/6/3 20:00,738,Aft_10493,172
Flt_111177,OM8318,VWIM,GLHV,2025/6/3 19:25,2025/6/3 21:45,7M8,Aft_10271,123
Flt_111179,OM8090,HUYM,DOMU,2025/6/3 10:40,2025/6/3 12:40,738,Aft_10361,122
Flt_111181,OM8386,PNNF,AAHN,2025/6/4 14:10,2025/6/4 15:45,7M8,Aft_10391,79
Flt_111187,OM8406,XLHA,DOMU,2025/6/4 12:10,2025/6/4 14:45,7M8,Aft_10187,140
Flt_111188,OM8257,EYWR,OXSQ,2025/6/3 6:50,2025/6/3 8:35,738,Aft_10339,105
Flt_111189,OM8476,KKME,EYWR,2025/6/3 9:05,2025/6/3 11:25,738,Aft_10282,126
Flt_111191,OM8958,ISKH,HIUP,2025/6/3 12:25,2025/6/3 13:45,738,Aft_10281,78
Flt_111192,OM8089,HUYM,XCHB,2025/6/3 19:35,2025/6/3 20:50,738,Aft_10348,77
Flt_111199,OM8190,VOXP,HZPW,2025/6/4 16:20,2025/6/4 17:45,738,Aft_10437,85
Flt_111200,OM868,NYOP,DOMU,2025/6/4 14:35,2025/6/4 20:05,7M8,Aft_10527,315
Flt_111201,OM8267,LLZL,MCWT,2025/6/3 11:40,2025/6/3 14:50,7M8,Aft_10286,188
Flt_111202,OM8357,DOMU,HIUP,2025/6/3 9:40,2025/6/3 11:40,738,Aft_10287,110
Flt_111207,OM8167,OXSQ,LFOL,2025/6/3 15:10,2025/6/3 17:45,7M8,Aft_10484,145
Flt_111208,OM8088,WKDC,EYWR,2025/6/3 7:25,2025/6/3 10:00,738,Aft_10236,160
Flt_111210,OM8030,HIUP,KKME,2025/6/4 21:35,2025/6/4 23:20,738,Aft_10371,102
Flt_111211,OM8227,DOMU,FVJZ,2025/6/4 13:00,2025/6/4 15:50,7M8,Aft_10313,187
Flt_111212,OM8136,OETZ,DOMU,2025/6/4 7:05,2025/6/4 9:45,738,Aft_10288,166
Flt_111215,OM8620,HQMU,HIUP,2025/6/4 12:30,2025/6/4 14:25,738,Aft_10198,106
Flt_111217,OM8809,AAHN,DSQK,2025/6/3 15:10,2025/6/3 16:45,738,Aft_10244,99
Flt_111222,OM8089,HUYM,XCHB,2025/6/4 19:35,2025/6/4 20:50,738,Aft_10487,77
Flt_111223,OM8062,XCHB,EYWR,2025/6/4 21:50,2025/6/4 23:55,738,Aft_10487,130
Flt_111456,OM8619,AAHN,HIUP,2025/6/2 7:05,2025/6/2 9:00,738,Aft_10251,109
Flt_111457,OM8334,OXSQ,DOMU,2025/6/2 13:15,2025/6/2 14:50,738,Aft_10144,90
Flt_111460,OM8267,HZPW,LLZL,2025/6/2 7:15,2025/6/2 10:50,7M8,Aft_10529,212
Flt_111461,OM898,MCVK,HZPW,2025/6/2 17:00,2025/6/2 21:45,738,Aft_10502,273
Flt_111464,OM8092,WKDC,HUYM,2025/6/2 13:20,2025/6/2 15:20,738,Aft_10381,116
Flt_111465,OM8341,HEJY,DOMU,2025/6/2 7:40,2025/6/2 11:50,738,Aft_10447,254
Flt_111466,OM8109,HZPW,NLLA,2025/6/2 20:00,2025/6/2 22:55,738,Aft_10152,165
Flt_111467,OM8858,QGSX,GLHV,2025/6/2 20:15,2025/6/2 22:55,738,Aft_10153,150
Flt_111469,OM8817,OETZ,HIUP,2025/6/2 7:45,2025/6/2 9:40,738,Aft_10257,129
Flt_111470,OM8211,NLLA,TZJS,2025/6/2 9:15,2025/6/2 12:15,738,Aft_10509,198
Flt_111474,OM8189,HZPW,VOXP,2025/6/2 8:05,2025/6/2 9:30,738,Aft_10385,86
Flt_111479,OM833,DOMU,KDAP,2025/6/2 14:10,2025/6/2 17:40,738,Aft_10427,214
Flt_111481,OM8697,HZPW,NMUI,2025/6/2 8:25,2025/6/2 11:10,738,Aft_10382,173
Flt_111482,OM8371,GLHV,VWIM,2025/6/2 8:25,2025/6/2 10:45,7M8,Aft_10161,149
Flt_111484,OM8281,CGAO,FGIR,2025/6/2 16:35,2025/6/2 18:20,73G,Aft_10165,99
Flt_111490,OM8257,OXSQ,WJBA,2025/6/2 9:35,2025/6/2 12:20,738,Aft_10462,164
Flt_111492,OM8216,KDAX,FVJZ,2025/6/4 19:00,2025/6/4 20:10,738,Aft_10430,62
Flt_111495,OM8273,HIUP,WJBA,2025/6/4 14:50,2025/6/4 17:20,738,Aft_10173,155
Flt_111499,OM8160,ZJCG,DOMU,2025/6/4 21:45,2025/6/5 0:25,73G,Aft_10224,148
Flt_111502,OM8124,LFOL,EYWR,2025/6/4 13:00,2025/6/4 15:35,738,Aft_10331,142
Flt_111509,OM8405,DOMU,XLHA,2025/6/4 7:40,2025/6/4 10:45,7M8,Aft_10362,178
Flt_111515,OM8418,VGVC,DOMU,2025/6/3 16:00,2025/6/3 17:55,738,Aft_10472,116
Flt_111529,OM8582,GLHV,KKME,2025/6/3 11:40,2025/6/3 14:30,7M8,Aft_10227,180
Flt_111530,OM8278,FVJZ,AAHN,2025/6/4 21:25,2025/6/5 0:05,738,Aft_10178,150
Flt_111531,OM884,OIQN,HZPW,2025/6/4 20:45,2025/6/4 22:15,738,Aft_10435,86
Flt_111537,OM8031,DOMU,WKDC,2025/6/3 8:25,2025/6/3 11:55,7M8,Aft_10179,207
Flt_111539,OM8965,HZPW,VWIM,2025/6/4 10:35,2025/6/4 12:25,738,Aft_10228,99
Flt_111543,OM8034,OETZ,HZPW,2025/6/4 17:15,2025/6/4 19:50,738,Aft_10307,151
Flt_111544,OM824,MCVK,DOMU,2025/6/4 8:00,2025/6/4 12:20,738,Aft_10413,260
Flt_111545,OM8257,OXSQ,WJBA,2025/6/3 9:35,2025/6/3 12:20,738,Aft_10339,164
Flt_111548,OM8077,VOXP,WKDC,2025/6/4 15:35,2025/6/4 17:50,738,Aft_10360,136
Flt_111551,OM8786,XCHB,ZJCG,2025/6/3 12:25,2025/6/3 14:30,738,Aft_10367,128
Flt_111560,OM892,MFGL,DOMU,2025/6/4 0:30,2025/6/4 6:05,7M8,Aft_10369,327
Flt_111561,OM8810,ZJCG,DSQK,2025/6/4 18:20,2025/6/4 20:00,738,Aft_10480,82
Flt_111562,OM8608,VHLB,OXSQ,2025/6/3 14:30,2025/6/3 16:05,738,Aft_10512,90
Flt_111563,OM8608,OXSQ,DOMU,2025/6/3 17:05,2025/6/3 18:40,738,Aft_10512,90
Flt_111564,OM8548,GLHV,HZPW,2025/6/3 18:10,2025/6/3 19:45,738,Aft_10505,90
Flt_111565,OM8288,LLZL,NLLA,2025/6/3 12:50,2025/6/3 14:40,738,Aft_10237,108
Flt_111568,OM8068,ZDHU,OXSQ,2025/6/3 17:20,2025/6/3 19:10,738,Aft_10417,116
Flt_111569,OM8604,LLZL,HIUP,2025/6/3 12:50,2025/6/3 14:55,738,Aft_10418,128
Flt_111570,OM8742,LFOL,EYWR,2025/6/3 14:45,2025/6/3 17:20,738,Aft_10236,142
Flt_111571,OM8513,AAHN,GLHV,2025/6/3 11:00,2025/6/3 12:35,738,Aft_10494,90
Flt_111576,OM8806,VWIM,HEJY,2025/6/2 13:45,2025/6/2 18:05,738,Aft_10532,262
Flt_111578,OM8092,WKDC,HUYM,2025/6/3 13:20,2025/6/3 15:20,738,Aft_10376,116
Flt_111581,OM8268,LLZL,HZPW,2025/6/4 20:20,2025/6/4 23:40,738,Aft_10292,175
Flt_111585,OM8490,KKME,HZPW,2025/6/3 18:30,2025/6/3 21:05,738,Aft_10486,133
Flt_111818,OM8423,DOMU,KKME,2025/6/2 14:15,2025/6/2 16:50,738,Aft_10321,172
Flt_111820,OM8837,DOMU,OXSQ,2025/6/2 16:20,2025/6/2 18:05,738,Aft_10323,102
Flt_111821,OM8422,YITW,DOMU,2025/6/2 15:05,2025/6/2 17:40,738,Aft_10142,146
Flt_111822,OM8045,AAHN,SFRI,2025/6/2 7:05,2025/6/2 9:20,738,Aft_10214,137
Flt_111825,OM8046,XCHB,SFRI,2025/6/2 13:30,2025/6/2 15:30,738,Aft_10214,118
Flt_111828,OM8322,UXVH,EYWR,2025/6/2 11:05,2025/6/2 13:50,738,Aft_10294,160
Flt_111829,OM8034,HGHY,OETZ,2025/6/2 13:55,2025/6/2 16:15,738,Aft_10324,117
Flt_111833,OM8036,XCHB,VOXP,2025/6/2 19:50,2025/6/2 21:40,738,Aft_10254,107
Flt_111835,OM8857,GLHV,QGSX,2025/6/2 16:25,2025/6/2 19:30,738,Aft_10153,202
Flt_111836,OM8566,DYUE,NLLA,2025/6/2 19:40,2025/6/2 22:05,738,Aft_10422,146
Flt_111845,OM8545,DOMU,GLHV,2025/6/2 19:00,2025/6/2 20:45,738,Aft_10358,92
Flt_111858,OM8363,AAHN,XLOC,2025/6/2 7:00,2025/6/2 9:15,7M8,Aft_10463,136
Flt_111861,OM8177,GLHV,LFOL,2025/6/4 9:10,2025/6/4 12:00,738,Aft_10521,176
Flt_111867,OM8103,DOMU,NLLA,2025/6/3 21:00,2025/6/3 23:40,738,Aft_10364,166
Flt_111874,OM8146,OETZ,DOMU,2025/6/4 17:15,2025/6/4 20:20,7M8,Aft_10475,166
Flt_111875,OM8426,XLHA,DOMU,2025/6/4 20:15,2025/6/4 23:05,7M8,Aft_10362,140
Flt_111879,OM8417,DOMU,VGVC,2025/6/3 12:30,2025/6/3 14:55,738,Aft_10472,143
Flt_111887,OM8077,HZPW,VOXP,2025/6/3 13:05,2025/6/3 14:30,738,Aft_10466,86
Flt_111889,OM8510,GLHV,DOMU,2025/6/3 18:10,2025/6/3 19:55,7M8,Aft_10467,113
Flt_111891,OM855,HZPW,NYOP,2025/6/4 19:25,2025/6/5 0:50,7M8,Aft_10304,335
Flt_111894,OM8805,HEJY,VWIM,2025/6/4 19:05,2025/6/4 23:45,738,Aft_10228,280
Flt_111895,OM8819,DOMU,DSQK,2025/6/4 17:05,2025/6/4 18:55,738,Aft_10411,101
Flt_111898,OM8503,EYWR,BBZB,2025/6/4 7:50,2025/6/4 9:50,738,Aft_10365,105
Flt_111899,OM880,SJQD,HZPW,2025/6/3 11:25,2025/6/3 13:00,738,Aft_10466,97
Flt_111900,OM8223,DOMU,SFRI,2025/6/3 14:35,2025/6/3 17:00,738,Aft_10338,142
Flt_111902,OM8547,HZPW,GLHV,2025/6/4 15:30,2025/6/4 17:05,73G,Aft_10309,78
Flt_111909,OM8322,UXVH,EYWR,2025/6/3 11:05,2025/6/3 13:50,738,Aft_10517,160
Flt_111910,OM8720,NVMB,EYWR,2025/6/3 18:20,2025/6/3 20:30,738,Aft_10517,132
Flt_111911,OM8261,SFRI,LLZL,2025/6/3 16:20,2025/6/3 18:15,7M8,Aft_10231,119
Flt_111912,OM8646,VDBQ,DOMU,2025/6/3 13:20,2025/6/3 16:20,738,Aft_10190,174
Flt_111915,OM8078,VOXP,HZPW,2025/6/4 22:25,2025/6/4 23:55,738,Aft_10360,85
Flt_111916,OM818,FXWC,AAHN,2025/6/3 17:55,2025/6/3 20:35,738,Aft_10394,144
Flt_111917,OM8227,DOMU,FVJZ,2025/6/3 13:00,2025/6/3 15:50,7M8,Aft_10310,187
Flt_111918,OM8836,IAYH,AAHN,2025/6/3 20:25,2025/6/3 22:30,738,Aft_10281,115
Flt_111919,OM8319,EYWR,PNNF,2025/6/3 9:05,2025/6/3 11:20,738,Aft_10396,144
Flt_111923,OM8229,EYWR,OETZ,2025/6/4 8:05,2025/6/4 10:10,738,Aft_10477,139
Flt_111924,OM8252,SFRI,HZPW,2025/6/4 17:10,2025/6/4 19:15,7M8,Aft_10526,125
Flt_111925,OM8866,WJBA,KKME,2025/6/3 18:10,2025/6/3 20:10,738,Aft_10368,112
Flt_111928,OM8032,WKDC,DOMU,2025/6/4 13:05,2025/6/4 16:45,7M8,Aft_10500,222
Flt_111931,OM8703,EYWR,YBWQ,2025/6/4 8:10,2025/6/4 13:40,738,Aft_10415,328
Flt_111932,OM8278,FVJZ,AAHN,2025/6/3 21:25,2025/6/4 0:05,738,Aft_10233,150
Flt_111936,OM8549,DOMU,VOXP,2025/6/4 13:25,2025/6/4 15:10,7M8,Aft_10369,102
Flt_111939,OM8057,OKJK,XCHB,2025/6/4 11:45,2025/6/4 13:15,738,Aft_10370,73
Flt_111940,OM8582,GLHV,KKME,2025/6/4 11:40,2025/6/4 14:30,7M8,Aft_10347,180
Flt_111941,OM8166,NLLA,HZPW,2025/6/3 13:55,2025/6/3 17:00,738,Aft_10507,161
Flt_111946,OM888,SJQD,DOMU,2025/6/4 11:10,2025/6/4 13:05,738,Aft_10431,105
Flt_111951,OM8821,HZPW,ZDHU,2025/6/2 10:55,2025/6/2 12:35,738,Aft_10519,86
Flt_111952,OM8822,HEJY,ZDHU,2025/6/2 17:25,2025/6/2 20:55,738,Aft_10519,178
Flt_111953,OM8385,AAHN,PNNF,2025/6/2 11:15,2025/6/2 12:50,7M8,Aft_10319,99
Flt_111956,OM8235,OXSQ,LLZL,2025/6/3 21:30,2025/6/3 23:50,738,Aft_10444,142
Flt_111961,OM8322,UXVH,EYWR,2025/6/4 11:05,2025/6/4 13:50,738,Aft_10293,160
Flt_111965,OM8341,DOMU,VUWJ,2025/6/3 12:50,2025/6/3 14:55,738,Aft_10247,121
Flt_111985,OM8410,XLHA,AAHN,2025/6/2 20:55,2025/6/2 23:35,7M8,Aft_10319,141
Flt_112199,OM8948,MPYS,VOXP,2025/6/2 12:55,2025/6/2 14:55,7M8,Aft_10295,111
Flt_112201,OM8294,HIUP,HZPW,2025/6/2 15:05,2025/6/2 16:40,738,Aft_10356,94
Flt_112208,OM8146,OETZ,DOMU,2025/6/2 17:15,2025/6/2 20:20,7M8,Aft_10535,166
Flt_112217,OM8152,MPYS,DOMU,2025/6/2 12:10,2025/6/2 15:05,738,Aft_10359,155
Flt_112219,OM8361,DOMU,VUWJ,2025/6/2 8:15,2025/6/2 10:15,738,Aft_10427,121
Flt_112221,OM8477,EYWR,KKME,2025/6/2 21:15,2025/6/2 23:55,738,Aft_10297,170
Flt_112223,OM891,DOMU,MFGL,2025/6/2 17:45,2025/6/2 23:05,7M8,Aft_10162,315
Flt_112224,OM8544,AFPF,AAHN,2025/6/2 9:20,2025/6/2 10:55,738,Aft_10163,95
Flt_112225,OM8670,VDBQ,KKME,2025/6/2 12:50,2025/6/2 16:30,738,Aft_10407,186
Flt_112226,OM8210,FVJZ,EYWR,2025/6/2 12:20,2025/6/2 14:30,7M8,Aft_10429,123
Flt_112227,OM817,AAHN,FXWC,2025/6/2 14:20,2025/6/2 17:00,738,Aft_10525,149
Flt_112231,OM8858,QGSX,GLHV,2025/6/4 20:15,2025/6/4 22:55,738,Aft_10521,150
Flt_112238,OM8439,HZPW,VGVC,2025/6/4 7:35,2025/6/4 10:05,738,Aft_10483,157
Flt_112239,OM8342,VUWJ,DOMU,2025/6/4 16:00,2025/6/4 17:50,738,Aft_10450,101
Flt_112242,OM8314,PNNF,OETZ,2025/6/4 11:55,2025/6/4 15:15,7M8,Aft_10475,179
Flt_112245,OM8621,KKME,OETZ,2025/6/3 19:30,2025/6/3 22:20,738,Aft_10333,145
Flt_112248,OM8578,GLHV,AAHN,2025/6/3 10:55,2025/6/3 12:45,738,Aft_10334,102
Flt_112254,OM8581,KKME,GLHV,2025/6/3 8:20,2025/6/3 10:35,7M8,Aft_10227,124
Flt_112257,OM8760,IEMU,HZPW,2025/6/3 12:45,2025/6/3 15:55,73G,Aft_10180,175
Flt_112258,OM8585,HZPW,GLHV,2025/6/3 17:30,2025/6/3 19:00,73G,Aft_10180,78
Flt_112259,OM8303,KKME,VWIM,2025/6/3 8:35,2025/6/3 10:45,738,Aft_10410,114
Flt_112260,OM8478,KKME,EYWR,2025/6/3 17:30,2025/6/3 20:05,738,Aft_10410,126
Flt_112263,OM8309,BBZB,OXSQ,2025/6/4 10:50,2025/6/4 13:35,738,Aft_10365,156
Flt_112264,OM8333,DOMU,OXSQ,2025/6/3 22:15,2025/6/3 23:50,738,Aft_10177,102
Flt_112265,OM8347,HZPW,PNNF,2025/6/3 15:00,2025/6/3 17:00,738,Aft_10401,113
Flt_112266,OM8348,PNNF,HZPW,2025/6/3 18:15,2025/6/3 20:10,738,Aft_10401,89
Flt_112267,OM8517,DOMU,GLHV,2025/6/4 21:00,2025/6/4 22:40,7M8,Aft_10242,92
Flt_112273,OM8126,OETZ,DOMU,2025/6/4 12:35,2025/6/4 15:25,738,Aft_10279,166
Flt_112275,OM8233,DOMU,SFRI,2025/6/3 6:45,2025/6/3 9:00,738,Aft_10308,142
Flt_112276,OM848,MCVK,DOMU,2025/6/3 14:40,2025/6/3 18:55,7M8,Aft_10536,260
Flt_112279,OM8120,NLLA,HZPW,2025/6/4 20:10,2025/6/4 22:45,738,Aft_10395,161
Flt_112280,OM8320,PNNF,EYWR,2025/6/3 12:25,2025/6/3 14:25,738,Aft_10396,116
Flt_112281,OM810,HSWG,HZPW,2025/6/3 14:30,2025/6/3 18:30,738,Aft_10387,254
Flt_112287,OM8230,OETZ,EYWR,2025/6/4 21:55,2025/6/4 23:45,738,Aft_10477,117
Flt_112288,OM8189,HZPW,VOXP,2025/6/4 8:05,2025/6/4 9:30,738,Aft_10437,86
Flt_112289,OM8251,HZPW,SFRI,2025/6/4 8:05,2025/6/4 10:15,7M8,Aft_10526,136
Flt_112290,OM8138,HZPW,OETZ,2025/6/4 20:10,2025/6/4 23:00,738,Aft_10370,161
Flt_112291,OM8211,NLLA,TZJS,2025/6/3 9:15,2025/6/3 12:15,738,Aft_10344,198
